"J1001","J1031","J1046","J1047","J1056","J1075","J1096","J1152","J1222","J1266","J1318","J1345","J1351","J1355","J1366","J1368","J1392","J1398","J1399","J1423","J145","J1458","J1463","J1506","J1529","J1532","J1602","J1618","J1623","J1627","J1631","J1633","J164","J1711","J1726","J1735","J1879","J1893","J1902","J1916","J1917","J1953","J1962","J1965","J1973","J1979","J2025","J2039","J2072","J2077","J2090","J2124","J2126","J2128","J2130","J2141","J2149","J2154","J2168","J2196","J2197","J2263","J2267","J2280","J229","J230","J2331","J2375","J2377","J2382","J2392","J2395","J2446","J2540","J2546","J2563","J2619","J2621","J2652A","J2661","J2710","J2782","J289","J2941","J2942","J295","J2952","J2961","J2969","J2984","J2986","J3019","J3085","J3126","J3295","J3369","J338","J3383","J3462","J3473","J3477","J3490","J3493","J3506","J3508","J3526","J3536","J3537","J3549","J3585","J3586","J3590","J3594","J3610","J3631","J3699","J3702","J3714","J3716","J3718","J3727","J3740","J3753","J3757","J3759","J3777","J3828","J3840","J3842","J3862","J3884","J3896","J3899","J3918","J3926","J3943","J3972","J3987","J4001","J4013","J4039","J4044","J4046","J4048","J4049","J4052","J4056","J4081","J4093","J4095","J41","J4109","J4111","J4112","J4138","J4151","J4161","J4162","J4180","J4189","J42","J4205","J4214","J4226","J4278","J4282","J4304","J4312","J4315","J4337","J4345","J446","J4474","J4513","J4514","J4515","J4521","J4535","J4539","J4557","J4558","J4562","J4566","J4569","J4572","J4573","J4574","J4576","J4580","J4581","J4587","J4591","J4592","J4596","J4601","J4605","J4624","J4630","J4634","J4643","J4644","J4645","J4646","J4648","J4651","J4652","J4658","J4660","J4680","J4686","J4688","J4692","J4713","J4715","J4725","J4727","J4728","J4732","J4733","J4747","J4749","J4752","J4754","J4757","J4758","J4770","J4777","J4778","J4782","J4796","J4797","J4798","J4801","J4802","J4806","J4812","J4814","J4836","J4840","J4848","J4851","J4878","J4912","J4916","J4920","J4922","J4924","J4945B","J4951","J4954","J4957","J4961","J4967","J4976","J4985","J4986","J4998","J4999","J5000","J5001","J5006","J5016","J5018","J5019","J5020","J5021","J5022","J5024","J5025","J5028","J5030","J5032","J5034","J5036","J5039","J5040","J5042","J5043","J5048","J5049","J505","J5051","J5052","J5053","J5056","J5057","J5058","J5061","J5063","J5064","J5068","J5071","J5072","J5074","J5075","J5081","J509","J516","J56","J587","J595","J618","J625","J745","J793","J831","J837","J843","J856","J889","J899","J933","J971","J972","J990"
0,0,0.0037593984962406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201207243460765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00873362445414847,0,0,0,0,0,0,0,0,0,0,0,0,0.00490196078431373,0,0,0,0,0,0,0,0,0,0.0121951219512195,0,0,0,0,0,0.0036101083032491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0.0102040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00325732899022801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0160771704180064,0,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,0.00746268656716418,0,0,0,0,0,0,0,0,0.0101010101010101,0,0.0276679841897233,0,0.0125,0,0,0,0,0,0,0,0,0.0151515151515152,0.014018691588785,0,0,0,0,0,0,0,0,0,0,0,0,0.0236220472440945,0,0,0.0186219739292365,0,0,0,0,0.00826446280991736,0,0.0228571428571429,0,0,0,0,0,0,0,0,0.0144927536231884,0,0,0.0245901639344262,0,0,0,0,0.0143884892086331,0,0,0,0,0.175925925925926,0,0,0,0.00930232558139535,0,0,0,0,0.0222222222222222,0.0232558139534884,0.0165289256198347,0,0,0,0,0.0414012738853503,0,0,0,0,0,0,0,0,0,0,0,0,0.0128205128205128,0,0,0,0,0,0,0,0,0,0.00826446280991736,0,0.0263157894736842,0,0,0.0181818181818182,0,0,0,0.0285714285714286,0,0,0,0,0,0,0,0,0.0194174757281553,0.0277777777777778,0.00917431192660551,0,0,0,0,0,0,0,0,0,0,0,0.0239520958083832,0.0140845070422535,0,0,0,0,0,0,0,0.03125,0.0166666666666667,0.0285714285714286,0.0133333333333333,0,0,0,0.0256410256410256,0.0188679245283019,0,0,0,0,0.00344827586206897,0,0,0,0,0,0.0120481927710843,0.00847457627118644,0.0131578947368421,0,0.0119047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0.0127388535031847,0,0,0,0,0,0,0,0,0,0,0.00961538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128205128205128,0.0113314447592068,0.00900900900900901,0.0169491525423729,0,0,0.0140845070422535,0,0,0,0,0,0.00806451612903226,0.0175438596491228,0,0,0,0,0,0.00578034682080925,0,0,0,0,0,0,0,0,0.0136986301369863,0,0,0,0,0.0306122448979592,0,0,0,0,0.0133333333333333,0,0,0,0,0,0,0,0,0.0116279069767442,0.015625,0,0,0,0,0,0,0,0,0.0163934426229508,0,0,0,0.0163934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307692307692308,0,0.0136986301369863,0,0,0,0,0.0119047619047619,0,0,0.0112359550561798,0.00518134715025907,0
0,0,0.00238095238095238,0.0180722891566265,0.0108695652173913,0,0,0,0,0,0,0,0,0,0,0.0107816711590297,0,0,0,0,0,0,0,0.00606060606060606,0.00247524752475248,0.0053475935828877,0.0428571428571429,0.00921658986175115,0.0276243093922652,0,0,0,0,0,0,0,0,0.0622222222222222,0.00625,0,0.0119047619047619,0,0,0,0,0,0,0,0.00497512437810945,0,0,0.00427350427350427,0.0613718411552347,0.0113636363636364,0.0171606864274571,0,0,0,0,0.00442477876106195,0.0167597765363128,0.0597014925373134,0.00613496932515337,0,0,0,0,0,0,0,0,0,0,0.0648148148148148,0,0,0,0,0.00819672131147541,0,0,0,0,0.0286532951289398,0,0,0.00930232558139535,0,0,0,0,0,0,0.0171673819742489,0.0363636363636364,0.00595238095238095,0,0,0,0,0,0,0,0,0,0,0,0.0062111801242236,0,0,0,0.0120481927710843,0.119148936170213,0.0108108108108108,0,0,0,0,0,0.0414507772020725,0,0,0.0271493212669683,0,0.0566801619433198,0,0,0.00930232558139535,0,0,0,0,0.00584795321637427,0,0,0,0,0.0151515151515152,0,0,0,0.0201612903225806,0.0436893203883495,0,0,0,0,0,0,0,0,0.0394736842105263,0.0248756218905473,0,0.0615384615384615,0.0114285714285714,0,0,0,0,0,0,0,0.0625,0.0365296803652968,0,0.0198412698412698,0,0,0.00617283950617284,0.0153256704980843,0,0,0.0119760479041916,0,0,0.00763358778625954,0,0,0,0,0,0.0271739130434783,0.0467289719626168,0.0237154150197628,0,0.0326086956521739,0.0393700787401575,0,0.00581395348837209,0,0.0062111801242236,0,0.00609756097560976,0,0,0.0105820105820106,0,0,0,0,0.125,0.128,0,0,0,0,0,0,0,0,0.0121212121212121,0,0.024390243902439,0,0,0,0,0,0,0,0,0,0,0,0.00609756097560976,0.0503875968992248,0.010989010989011,0.05,0.0333333333333333,0,0,0,0.00568181818181818,0,0,0,0,0,0.0599078341013825,0,0,0,0,0,0.0125,0.00359712230215827,0,0.00558659217877095,0,0,0.037914691943128,0,0,0,0.028735632183908,0.0116279069767442,0,0.0179640718562874,0,0.0404040404040404,0,0,0,0,0.00555555555555556,0,0.0169491525423729,0.0118343195266272,0,0,0,0.0121951219512195,0.00826446280991736,0.0158730158730159,0.0179640718562874,0,0.00617283950617284,0,0.00584795321637427,0.0359712230215827,0.0062111801242236,0.0124223602484472,0,0.00602409638554217,0.0062111801242236,0,0,0.00602409638554217,0,0,0,0.00613496932515337,0.00617283950617284,0,0,0,0,0,0,0,0,0,0,0.0112994350282486,0,0,0,0,0,0,0,0.0317460317460317,0.0491228070175439,0
0.0185185185185185,0,0,0,0,0,0.0216216216216216,0.0135135135135135,0,0,0,0.0204081632653061,0.017910447761194,0.0217391304347826,0,0,0,0,0,0,0.036231884057971,0.00531914893617021,0,0,0,0,0,0,0,0.00884955752212389,0.0227272727272727,0,0,0,0,0.0193548387096774,0.0396039603960396,0,0,0.00555555555555556,0,0,0,0,0,0,0.0196078431372549,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961538461538462,0,0.191176470588235,0.0136986301369863,0,0.0176991150442478,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0,0.0119760479041916,0,0,0,0,0,0,0,0.0140845070422535,0,0,0,0,0,0.03125,0.0204081632653061,0,0,0.00909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0,0,0,0.0212765957446809,0,0,0.0317460317460317,0,0,0,0,0,0,0,0,0.0285714285714286,0,0,0.0161290322580645,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0.0119760479041916,0,0,0.0408163265306122,0,0,0,0,0,0,0.012448132780083,0,0,0,0,0,0,0.0238095238095238,0,0,0,0,0,0,0,0,0,0.038961038961039,0,0,0,0,0,0,0,0,0,0,0.0366492146596859,0,0.0131578947368421,0,0,0,0.0222222222222222,0,0,0.0404040404040404,0.0068259385665529,0,0.0137362637362637,0,0,0,0.0117647058823529,0.00561797752808989,0,0,0.0108695652173913,0.0173913043478261,0,0,0,0,0,0,0,0,0,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292887029288703,0,0,0,0,0.0340136054421769,0.0144927536231884,0,0,0,0,0,0,0,0.0857142857142857
0,0,0,0,0,0,0,0,0,0,0,0,0.00630914826498423,0,0,0,0,0,0,0,0.00833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0,0.0172413793103448,0.008,0,0.0108695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0.00684931506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00684931506849315,0,0,0.0126582278481013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00448430493273543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0144230769230769,0,0.0175438596491228,0,0,0.0487804878048781,0.0401146131805158,0.0454545454545455,0,0,0,0,0,0,0.0185185185185185,0.00476190476190476,0,0,0,0,0,0,0,0.00740740740740741,0,0,0.0222222222222222,0,0,0.0404624277456647,0.0241935483870968,0,0,0,0,0.0216216216216216,0.0208333333333333,0,0,0,0,0,0,0.0202702702702703,0,0,0,0,0,0,0,0.025974025974026,0,0,0,0,0,0,0.040983606557377,0,0.03,0.0303030303030303,0,0.0223880597014925,0,0,0.0161290322580645,0,0,0,0,0,0,0.0285714285714286,0,0.0140845070422535,0.0268817204301075,0,0,0,0,0,0.0140845070422535,0,0,0,0,0,0,0,0.0352941176470588,0.0140845070422535,0,0,0.0152671755725191,0,0,0,0,0,0,0,0.0161290322580645,0,0,0,0,0,0.0149253731343284,0,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0.0206896551724138,0,0.0138888888888889,0,0,0.0204081632653061,0,0,0,0,0,0,0,0,0,0,0,0.0213903743315508,0,0,0,0,0,0.0140845070422535,0.0175438596491228,0,0.0214285714285714,0.0230769230769231,0.0388349514563107,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0,0.0408163265306122,0,0,0,0,0,0,0,0,0,0,0.0377358490566038,0,0.0232558139534884,0,0,0,0.0256410256410256,0,0,0.016260162601626,0.012779552715655,0,0.0129533678756477,0,0,0,0.0188679245283019,0.0100502512562814,0,0,0.0168918918918919,0.0072463768115942,0,0,0,0,0,0,0.0150753768844221,0,0,0.0242424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.0307692307692308,0,0,0,0,0.0357142857142857,0.0125,0,0,0,0,0.00769230769230769,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813008130081301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0385964912280702,0,0.0198675496688742,0,0,0,0,0,0,0,0,0,0,0.0204081632653061,0,0,0,0,0,0,0,0,0.0218978102189781,0,0.00418410041841004,0.0217391304347826,0,0,0,0,0,0,0,0,0,0.00884955752212389,0.0260416666666667,0,0,0,0,0,0,0,0,0,0.0131578947368421,0,0,0.00917431192660551,0.00595238095238095,0,0.0353634577603143,0,0,0,0,0,0,0.00632911392405063,0,0,0,0,0,0,0,0,0.015625,0,0,0.0194174757281553,0,0,0,0,0.0168067226890756,0,0,0,0,0.012987012987013,0,0,0.0222222222222222,0,0,0,0,0,0,0.0181818181818182,0.00980392156862745,0,0,0,0,0.0267558528428094,0,0,0,0,0,0,0,0,0,0,0,0,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697674418604651,0,0,0,0.00813008130081301,0,0,0,0,0,0,0,0,0.0240963855421687,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763358778625954,0,0,0,0.0218978102189781,0.0232558139534884,0,0,0,0,0.0304182509505703,0,0,0,0,0,0,0,0.0229007633587786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266666666666667,0,0.0185185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485436893203883,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175438596491228,0
0,0,0.024390243902439,0.0120481927710843,0.0104166666666667,0,0,0,0,0,0,0,0,0,0,0.0211267605633803,0,0,0,0,0,0,0,0,0.0126582278481013,0.00980392156862745,0.0108303249097473,0.0307692307692308,0,0,0,0,0,0,0,0,0,0.0131578947368421,0.021551724137931,0,0,0,0,0,0,0,0,0,0.0446428571428571,0,0,0,0,0.021978021978022,0.0161290322580645,0,0,0,0,0.0215827338129496,0,0.0101522842639594,0,0,0,0,0,0,0,0,0.0273972602739726,0,0,0.0431654676258993,0,0,0,0,0.0125786163522013,0,0,0,0,0.0185873605947955,0,0.0121951219512195,0.0232558139534884,0.0171673819742489,0,0,0,0,0.0181818181818182,0,0.00704225352112676,0,0,0,0.012987012987013,0.0175953079178886,0,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0.0348837209302326,0.0408163265306122,0,0,0,0,0,0,0,0,0.0142857142857143,0,0.0173410404624277,0,0,0.0153846153846154,0,0,0,0.025,0,0,0,0,0,0,0,0,0.00806451612903226,0.0434782608695652,0.0317460317460317,0,0,0,0,0,0,0,0,0.0410958904109589,0.0168067226890756,0,0.0380434782608696,0,0,0,0,0,0,0,0,0.00847457627118644,0.0215827338129496,0.0337078651685393,0.0238095238095238,0,0,0,0.0344827586206897,0.024,0,0.0120481927710843,0,0,0.0230263157894737,0,0,0,0.0232558139534884,0,0,0.0220588235294118,0.00578034682080925,0,0.00961538461538462,0.00561797752808989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353356890459364,0.027355623100304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391061452513966,0,0.0189189189189189,0,0,0.0238095238095238,0,0,0,0,0,0,0,0.013986013986014,0.012987012987013,0,0,0,0,0.0394736842105263,0.043010752688172,0,0.0106382978723404,0,0,0.0075187969924812,0,0,0,0,0.0113636363636364,0,0,0,0,0,0.0117647058823529,0.012987012987013,0,0.0105263157894737,0,0.021505376344086,0,0,0.0120481927710843,0,0.0164609053497942,0.00632911392405063,0,0,0,0,0,0,0.00495049504950495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116279069767442,0,0,0,0,0,0,0,0,0,0,0.014218009478673,0
0,0,0,0,0.00543478260869565,0,0,0,0,0,0,0,0,0,0,0.0181159420289855,0,0,0,0,0,0,0,0,0.00647249190938511,0,0.00743494423791822,0.016260162601626,0.0222222222222222,0,0,0,0,0,0,0,0,0.0583941605839416,0.0133333333333333,0,0.0704225352112676,0,0,0,0,0,0,0,0.0384615384615385,0,0,0.00714285714285714,0.0204081632653061,0,0.00540540540540541,0,0,0,0,0.0152671755725191,0,0.021505376344086,0,0,0,0,0,0,0,0,0,0,0,0.0542635658914729,0.0144927536231884,0,0,0,0,0,0,0,0,0.0192307692307692,0,0,0.0165289256198347,0.0363636363636364,0,0,0,0,0.00980392156862745,0.00704225352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0628930817610063,0,0,0,0,0,0,0.0388349514563107,0,0,0,0,0.0182926829268293,0,0,0,0,0,0,0,0,0,0,0,0,0.0388349514563107,0,0,0,0.0127388535031847,0.0168067226890756,0,0,0,0,0,0,0,0,0.0592592592592593,0.0181818181818182,0,0.04,0,0,0,0,0,0,0,0,0.0280373831775701,0.00757575757575758,0,0,0,0,0.0147058823529412,0,0,0,0.0135135135135135,0,0,0.00332225913621262,0,0,0,0,0,0,0.0317460317460317,0.0185185185185185,0,0.0105263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364963503649635,0.0411392405063291,0,0,0,0,0,0,0,0,0.0138888888888889,0,0.0175438596491228,0,0,0,0,0,0,0,0,0,0,0,0.0142857142857143,0,0,0.0279329608938547,0.00819672131147541,0,0,0,0,0,0,0,0,0,0.0149253731343284,0,0,0,0,0,0,0.00543478260869565,0,0,0,0,0.00806451612903226,0,0,0,0,0.0526315789473684,0,0,0,0.0275229357798165,0,0.0131578947368421,0,0,0,0,0.0117647058823529,0.0131578947368421,0,0.0135135135135135,0,0.00421940928270042,0,0.0103092783505155,0,0,0,0,0.012987012987013,0.0104166666666667,0,0,0.0149253731343284,0,0,0,0.00943396226415094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240963855421687,0,0,0,0,0.0434782608695652,0,0,0.01,0,0
0,0,0,0,0.0161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004739336492891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0.00432900432900433,0,0,0,0,0,0,0,0.021978021978022,0,0,0,0,0,0,0,0,0.00595238095238095,0,0,0,0,0,0,0,0,0,0,0,0.00359712230215827,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158730158730159,0,0,0,0.0105263157894737,0,0,0,0,0,0,0,0,0.0178571428571429,0.0101010101010101,0.0163934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900900900900901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324675324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0
0.0142857142857143,0,0,0,0,0,0.0148514851485149,0,0,0,0,0.0246913580246914,0.0258620689655172,0.0161290322580645,0,0,0,0,0.0133333333333333,0,0.0258064516129032,0,0,0,0,0,0,0,0,0.00775193798449612,0.0166666666666667,0,0.0487804878048781,0,0,0.0419161676646707,0.0521739130434783,0,0,0,0,0.0110497237569061,0,0,0,0,0.0149253731343284,0,0,0.0283687943262411,0,0,0,0,0,0.02,0,0.0138888888888889,0,0,0,0,0,0,0.0803571428571429,0.0566037735849057,0.0210526315789474,0.0123456790123457,0,0.031496062992126,0,0,0,0,0,0.0196078431372549,0,0,0,0.02,0,0,0.0393258426966292,0,0,0,0,0,0.03125,0,0.0352941176470588,0,0,0,0,0,0,0.03125,0,0,0.0241935483870968,0,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0.0163934426229508,0,0,0,0.0491803278688525,0,0,0.0384615384615385,0,0,0,0,0,0,0,0,0.0196078431372549,0,0,0.0289855072463768,0,0.0151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0,0,0.0260869565217391,0,0,0,0.0196078431372549,0,0.0223880597014925,0.0317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377358490566038,0.0222222222222222,0,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0.014218009478673,0.0192307692307692,0.0119047619047619,0,0,0,0.0266666666666667,0.0181818181818182,0,0.0170940170940171,0.0230263157894737,0,0.0294117647058824,0,0,0,0.0408163265306122,0.0317460317460317,0,0,0.0172413793103448,0.047244094488189,0,0,0,0,0,0,0,0,0,0.0382165605095541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813008130081301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227272727272727,0,0,0,0.0234375,0,0,0,0,0.037037037037037,0.012987012987013,0.0158730158730159,0,0,0,0.0416666666666667,0,0,0
0.0377358490566038,0,0,0,0,0,0.0161290322580645,0,0,0,0,0.0135135135135135,0.0148809523809524,0.0217391304347826,0,0,0,0,0,0,0.00704225352112676,0,0,0,0,0,0,0,0,0.0178571428571429,0.0227272727272727,0,0,0,0,0.00636942675159236,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961538461538462,0,0,0.00680272108843537,0,0.0267857142857143,0,0,0,0,0,0,0.0256410256410256,0,0,0.0117647058823529,0,0,0.0242424242424242,0,0,0,0,0,0.0204081632653061,0,0.0140845070422535,0.04,0,0,0,0,0.03125,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0.179487179487179,0,0,0,0,0,0,0.0317460317460317,0,0,0,0,0,0,0,0,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119760479041916,0,0,0,0,0,0,0,0,0.0168067226890756,0.00826446280991736,0.0119047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038961038961039,0,0,0,0,0,0,0,0,0,0,0.0259067357512953,0,0.0198675496688742,0,0,0,0.0147058823529412,0,0,0,0.0068259385665529,0,0.0137362637362637,0,0,0,0,0.0170454545454545,0,0,0.0108695652173913,0.0173913043478261,0.04,0,0,0,0,0,0.00558659217877095,0,0,0.0208333333333333,0,0,0,0,0,0,0,0,0.00307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.00662251655629139,0.0144927536231884,0.0212765957446809,0,0,0,0.0186915887850467,0,0,0
